sedaadmin,seda_district,stateabb,gys_mn_2019_ol,gys_mn_2022_ol,gys_mn_2023_ol,County Names,month,share_inperson,share_hybrid,share_virtual,membership,total_revenue,total_fed_revenue,County-Level Index,Family Unity,Community Health,Institutional Health,Collective Efficacy,married_household,married_household_children,male_married,female_married,male_never_married,female_never_married,male_divorced,female_divorced,birth_last_year_unmarried,over_25_highschool_degree,over_25_associates_degree,over_25_bachelors_degree,over_25_graduate_degree,native_born,only_english,non_english,with_computer,with_internet,unemployment,median_income,mean_income,with_health_insurance,poverty,owner_occupied_value,occupancy,SMOC,rent,mortgage_percentage,population,sex_ratio,hispanic_percent,white_percent,black_percent,asian_percent,no_workers,one_worker,employment_past_year
5305460,Naches Valley School District,WA,-0.4821607849660596,-1.108397392284166,-0.8706018118470622,Kittitas County,2021m1,0,1,0,1221,23762000,3036000,0.4539767,0.1163503,0.5358548,-0.1290489,0.6697929,46.9,16.5,50.7,47.6,37.3,33.8,8.2,12.6,323,26.5,7.7,23.0,13.0,96.6,93.5,6.5,96.7,88.7,5.9,94018,114807,94.7,7.1,417600,80.5,609,1152,59.5,44424,101.6,44424,83.6,0.9,1.4,16.3,31.6,44.4
5305490,Napavine School District,WA,0.2004042327493698,-0.2261270922132272,-0.5457986424134633,Lewis County,2021m1,0,1,0,767,12264000,1967000,0.347578,-0.0691716,0.3304096,0.4028468,0.2452871,49.4,16.2,49.0,50.9,30.7,21.3,15.4,16.3,1265,30.4,12.2,12.8,7.0,95.0,91.8,8.2,93.3,85.9,6.3,83359,97900,93.6,7.9,306600,88.5,533,1016,59.9,82663,102.8,82663,84.9,0.6,1.1,19.8,35.5,41.3
5305610,Newport School District,WA,-0.4519259452414364,-1.016279253963019,-1.449106994584517,Pend Oreille County,2021m1,0,1,0,1010,18645000,4187000,0.4427912,-0.0642883,0.4740486,0.0755649,0.6847693,50.3,13.3,52.6,52.9,28.6,21.2,14.8,14.6,278,32.1,11.2,14.1,7.3,98.3,98.2,1.8,94.0,81.2,6.1,75593,93682,93.5,6.5,288200,71.8,448,793,51.4,13570,108.4,13570,86.4,0.2,0.7,27.4,39.1,37.4
5305640,Nine Mile Falls School District,WA,0.4486561348907721,0.8768226181545193,0.9502824388686556,Spokane County,2021m1,0,1,0,1416,24860000,5618000,0.1136062,0.2583732,-0.053836,0.6371898,-0.605274,46.8,18.0,49.1,47.1,35.6,28.0,11.8,15.8,6462,23.4,13.0,20.5,11.4,94.8,92.8,7.2,95.0,90.7,5.8,89846,113657,94.8,7.6,331600,94.9,577,1123,65.6,538711,100,538711,84.8,1.9,2.2,16.4,30.9,49
5305670,Nooksack Valley School District,WA,0.5490053480040027,-0.5153326912331764,-0.6320828835323837,Whatcom County,2021m1,0,1,0,1878,44123000,4564000,0.7623295,0.6758386,0.1207061,0.9779737,0.2349585,48.0,17.8,49.5,47.5,38.2,31.6,8.6,12.4,2567,21.9,10.7,22.3,14.7,90.1,87.8,12.2,96.2,91.4,4.9,96874,120182,94.1,7.2,475000,90.8,664,1370,64.7,226523,98.9,226523,79.9,0.9,4.4,18.4,30.7,46
5305730,North Franklin School District,WA,-1.432857846135436,-1.455040556610633,-1.379675018277369,Adams County,2021m1,0,1,0,2071,36689000,6631000,0.4100649,0.8202233,0.587993,-0.0788332,-0.2752749,55.7,26.6,50.3,53.2,38.9,27.7,6.9,8.9,217,31.3,6.6,9.0,5.7,77.1,48.9,51.1,89.8,85.0,6.3,68425,82859,83.6,15,216900,93.1,504,902,47.6,20557,104.6,20557,52.3,0.2,0.6,9.6,32.6,55.7
5305760,North Kitsap School District,WA,0.3775939392723702,-0.0698944036454527,0.2715349843368067,Kitsap County,2021m1,0,0,1,5458,105426000,12889000,0.427229,0.6600471,-0.0241414,0.5545757,-0.1162142,53.9,19.0,53.1,53.4,33.6,23.4,9.8,14.0,3396,21.4,11.8,23.1,12.2,93.2,91.6,8.4,97.3,94.3,4.7,109621,135922,94.9,5.4,463000,93.1,688,1635,68.8,275411,105.9,275411,77.5,2.7,4.8,17.8,32.9,46.8
5305790,North Mason School District,WA,-1.618365337112254,-1.590931615584681,-1.256620511349027,Kitsap County,2021m1,0,1,0,2302,39702000,6218000,0.427229,0.6600471,-0.0241414,0.5545757,-0.1162142,53.9,19.0,53.1,53.4,33.6,23.4,9.8,14.0,3396,21.4,11.8,23.1,12.2,93.2,91.6,8.4,97.3,94.3,4.7,109621,135922,94.9,5.4,463000,93.1,688,1635,68.8,275411,105.9,275411,77.5,2.7,4.8,17.8,32.9,46.8
5305850,North Thurston Public Schools,WA,0.1802424448812943,-0.6783542520422641,-0.6146171773508646,Thurston County,2021m1,0,0,1,15028,283690000,23448000,0.4570844,0.3143406,0.0146458,0.6839643,0.1621417,51.1,19.1,54.2,50.6,33.1,25.7,9.3,14.3,3056,22.0,11.2,22.6,13.8,91.6,88.0,12.0,96.2,92.4,5.5,106190,122117,95,6,411700,95.1,694,1499,68.1,294272,97.3,294272,76,3.1,5.7,16.9,33.3,49.3
5305910,Northshore School District,WA,1.755026380099211,1.483627428430904,1.605903742632862,King County,2021m1,0,0,1,22608,467824000,25848000,0.5443936,0.7780373,0.09222,0.9889418,-0.4477627,46.9,20.3,50.2,48.7,39.3,32.6,7.8,11.4,25964,14.7,7.7,32.0,22.9,75.5,70.6,29.4,97.3,94.0,4.5,146231,195164,94.7,5.1,761500,94.2,1010,1950,70.6,2254371,103,2254371,58.8,6.5,19.4,10.2,29.9,58
5305940,Oak Harbor School District,WA,0.0870089830715779,-0.3983592093450712,-0.0552542989436233,Island County,2021m1,0,0,1,5707,110052000,20432000,1.03615,0.9670947,0.2370674,0.8540183,0.6909665,56.9,17.0,58.2,58.6,28.4,18.5,9.1,12.4,1024,21.6,11.7,20.9,14.4,92.5,90.7,9.3,96.8,93.5,5.5,98023,120798,95.5,3.9,480800,84.3,706,1517,62.8,86510,100.7,86510,80.9,2.6,4.7,24.1,31.1,42.8
5306060,Ocean Beach School District,WA,-1.138490482565897,-1.686497898955268,-1.32671568574279,Pacific County,2021m1,1,0,0,1056,22895000,3187000,0.4159855,-0.5111561,1.112828,0.0450567,0.5195116,46.7,10.7,53.4,51.1,25.5,16.8,14.7,17.5,213,29.5,9.5,16.9,6.8,92.8,90.1,9.9,92.0,88.5,4.3,77574,90954,94.7,9.3,252100,66.5,462,955,50.1,23396,100.3,23396,82.2,0.5,1.7,31.4,28.8,33.9
5306150,Okanogan School District,WA,-0.7389276540066136,-0.9119124738308644,-0.7057968354954864,Okanogan County,2021m1,0,1,0,1042,20608000,4442000,0.2430459,-0.0631086,0.811623,-0.3964295,0.2891836,50.2,16.7,54.4,53.4,28.9,23.5,10.9,11.8,652,29.6,10.8,13.9,8.8,87.8,81.0,19.0,91.4,84.3,5.8,68585,84355,87.2,13.4,251100,77.6,469,862,45.8,42336,104.5,42336,67.7,1.3,0.6,22.9,35.4,39.1
5306180,Olympia School District,WA,1.303425536116908,0.5088943703467974,0.4565191455016802,Thurston County,2021m1,0,0,1,9017,196391000,17768000,0.4570844,0.3143406,0.0146458,0.6839643,0.1621417,51.1,19.1,54.2,50.6,33.1,25.7,9.3,14.3,3056,22.0,11.2,22.6,13.8,91.6,88.0,12.0,96.2,92.4,5.5,106190,122117,95,6,411700,95.1,694,1499,68.1,294272,97.3,294272,76,3.1,5.7,16.9,33.3,49.3
5306240,Onalaska School District,WA,-0.5148278021708066,-0.149221626173162,-0.3584510172896698,Lewis County,2021m1,0,1,0,846,12839000,2079000,0.347578,-0.0691716,0.3304096,0.4028468,0.2452871,49.4,16.2,49.0,50.9,30.7,21.3,15.4,16.3,1265,30.4,12.2,12.8,7.0,95.0,91.8,8.2,93.3,85.9,6.3,83359,97900,93.6,7.9,306600,88.5,533,1016,59.9,82663,102.8,82663,84.9,0.6,1.1,19.8,35.5,41.3
5306450,Orting School District,WA,-0.756865929086092,-1.040700253621311,-0.954086922742273,Pierce County,2021m1,0,0,1,2658,42611000,4280000,-0.232004,0.2368591,-0.1986834,0.2181457,-0.9833009,50.8,20.9,51.2,49.8,35.7,27.6,10.0,14.0,13337,26.4,11.6,18.8,10.5,89.5,84.3,15.7,96.4,92.7,5,104927,128874,94,5.6,444600,94.7,765,1604,72.1,918993,101.3,918993,68,7.1,6.6,12.8,32.2,53.6
5306480,Othello School District,WA,-1.506776802941852,-1.722662304619105,-1.721304637889265,Adams County,2021m1,0,1,0,4707,77057000,11959000,0.4100649,0.8202233,0.587993,-0.0788332,-0.2752749,55.7,26.6,50.3,53.2,38.9,27.7,6.9,8.9,217,31.3,6.6,9.0,5.7,77.1,48.9,51.1,89.8,85.0,6.3,68425,82859,83.6,15,216900,93.1,504,902,47.6,20557,104.6,20557,52.3,0.2,0.6,9.6,32.6,55.7
5306570,Pasco School District,WA,-1.647373358265984,-2.272232896433025,-2.000599861786007,Franklin County,2021m1,0,0,1,18538,323245000,55793000,-0.0546724,0.078654,-0.3162533,-0.0624997,0.0423299,54.1,25.9,50.3,47.7,37.2,33.2,9.6,11.6,1884,26.0,9.2,12.3,7.7,77.8,50.9,49.1,96.1,92.4,5.7,83228,104650,86.4,10.3,308700,95.1,520,1124,68,96692,106.9,96692,56.6,2.3,1.9,11.1,34.2,58.5
5306690,Peninsula School District,WA,1.024276116616908,0.6673768132177074,0.6557323346860349,Pierce County,2021m1,0,0,1,8769,181146000,14867000,-0.232004,0.2368591,-0.1986834,0.2181457,-0.9833009,50.8,20.9,51.2,49.8,35.7,27.6,10.0,14.0,13337,26.4,11.6,18.8,10.5,89.5,84.3,15.7,96.4,92.7,5,104927,128874,94,5.6,444600,94.7,765,1604,72.1,918993,101.3,918993,68,7.1,6.6,12.8,32.2,53.6
5306750,Pioneer School District,WA,-0.9937285910123972,-2.195821886005299,-2.148382430890976,Mason County,2021m1,0,0,1,699,15730000,2243000,-0.2191945,-0.8547096,-0.0047478,0.1449144,0.0758979,51.1,14.5,49.5,51.6,33.7,20.9,12.8,15.2,734,30.2,12.5,13.4,8.0,93.6,91.3,8.7,94.3,90.2,6.2,90434,105762,93.5,8.2,340300,76.2,526,1137,65,66053,109.1,66053,79.7,1,1.1,25,30.9,37.6
5306820,Port Angeles School District,WA,0.4554421486056972,0.0367596122218661,0.0634833707430547,Clallam County,2021m1,0,1,0,3506,71946000,13632000,0.3817543,-0.3019626,0.428586,0.9960957,-0.0857449,48.3,11.2,52.4,51.4,28.4,21.4,13.5,16.2,554,24.2,11.6,18.2,12.6,95.0,94.3,5.7,93.9,90.4,5.4,82053,100293,92.5,6.6,353600,89.8,573,1093,50.9,77333,98.7,77333,83.7,0.9,1.7,30.6,31.3,32.1
5306900,Prosser School District,WA,-0.9458583409194868,-1.538720349704071,-1.67522399690414,Benton County,2021m1,0,0,1,2493,64784000,6322000,0.3279313,-0.018157,-0.0926231,0.7780526,0.1626582,51.3,20.5,52.2,49.1,34.6,28.1,9.9,14.0,2294,23.3,10.8,19.7,12.6,88.4,78.6,21.4,95.6,90.3,4.8,98476,121059,92,8,338700,93.9,601,1166,63.8,207560,101.7,207560,75.7,1.8,3.1,16,34.9,50.8
5306930,Pullman School District,WA,1.530842528984648,1.125895039841115,1.413377159625989,Whitman County,2021m1,0,0,1,2654,49294000,5646000,0.599664,0.9450054,0.5619239,-0.4609243,0.5050516,39.1,15.1,36.4,37.4,53.5,48.2,6.8,9.4,378,14.3,10.0,27.0,23.9,90.5,87.3,12.7,96.0,84.7,6.7,87926,109405,95.5,8.3,298500,85.6,539,959,58.5,47141,103.3,47141,78.8,2,8,13.6,31.7,54.6
5306960,Puyallup School District,WA,0.2541256206976481,-0.2639128897063214,-0.2241698408127704,Pierce County,2021m1,0,0,1,22534,412155000,40937000,-0.232004,0.2368591,-0.1986834,0.2181457,-0.9833009,50.8,20.9,51.2,49.8,35.7,27.6,10.0,14.0,13337,26.4,11.6,18.8,10.5,89.5,84.3,15.7,96.4,92.7,5,104927,128874,94,5.6,444600,94.7,765,1604,72.1,918993,101.3,918993,68,7.1,6.6,12.8,32.2,53.6
5307020,Quillayute Valley School District,WA,-1.012901646893123,-1.661757283908554,-2.197396596486728,Clallam County,2021m1,0,1,0,2696,48759000,3285000,0.3817543,-0.3019626,0.428586,0.9960957,-0.0857449,48.3,11.2,52.4,51.4,28.4,21.4,13.5,16.2,554,24.2,11.6,18.2,12.6,95.0,94.3,5.7,93.9,90.4,5.4,82053,100293,92.5,6.6,353600,89.8,573,1093,50.9,77333,98.7,77333,83.7,0.9,1.7,30.6,31.3,32.1
5307080,Quincy School District,WA,-1.016083057754329,-2.124496325734019,-2.169891614698992,Douglas County,2021m1,0,1,0,3126,62505000,8824000,0.2657528,-0.1749459,-0.2592811,0.2954284,0.776694,55.1,23.0,55.6,53.0,31.3,23.6,8.2,11.5,506,27.6,9.2,15.6,6.2,84.6,71.5,28.5,93.3,86.2,4.3,88710,115109,88,5.7,366800,88.7,517,1181,59.9,43189,107.2,43189,64.5,0.5,0.7,15.6,27.1,53.1
5307110,Rainier School District,WA,-0.1925314129363258,-0.5129542345422919,-0.1421160684010321,Thurston County,2021m1,0,0,1,918,14467000,1808000,0.4570844,0.3143406,0.0146458,0.6839643,0.1621417,51.1,19.1,54.2,50.6,33.1,25.7,9.3,14.3,3056,22.0,11.2,22.6,13.8,91.6,88.0,12.0,96.2,92.4,5.5,106190,122117,95,6,411700,95.1,694,1499,68.1,294272,97.3,294272,76,3.1,5.7,16.9,33.3,49.3
5307210,Reardan-Edwall School District,WA,0.480748831988179,-0.3714959725430687,-0.1450023641685645,Lincoln County,2021m1,0,1,0,684,12048000,1195000,1.680592,1.299537,1.77405,0.7015831,0.8381492,58.9,15.8,62.2,61.4,23.6,16.7,8.9,10.3,126,26.9,12.4,15.3,7.7,98.0,96.7,3.3,94.7,84.4,5.3,78894,102012,96.3,6.6,232500,78.3,476,839,48.2,11036,102.5,11036,91.6,0.5,0.9,25.1,28.7,43.7
5307230,Renton School District,WA,-0.3307853019332221,-1.053495774718035,-0.9623311428184332,King County,2021m1,0,0,1,14714,343315000,33665000,0.5443936,0.7780373,0.09222,0.9889418,-0.4477627,46.9,20.3,50.2,48.7,39.3,32.6,7.8,11.4,25964,14.7,7.7,32.0,22.9,75.5,70.6,29.4,97.3,94.0,4.5,146231,195164,94.7,5.1,761500,94.2,1010,1950,70.6,2254371,103,2254371,58.8,6.5,19.4,10.2,29.9,58
5307320,Richland School District,WA,0.2052778665875836,0.0639889417777155,0.1329270302763987,Benton County,2021m1,0,1,0,13831,240267000,24716000,0.3279313,-0.018157,-0.0926231,0.7780526,0.1626582,51.3,20.5,52.2,49.1,34.6,28.1,9.9,14.0,2294,23.3,10.8,19.7,12.6,88.4,78.6,21.4,95.6,90.3,4.8,98476,121059,92,8,338700,93.9,601,1166,63.8,207560,101.7,207560,75.7,1.8,3.1,16,34.9,50.8
5307350,Ridgefield School District,WA,0.7825489429311823,0.3702324422617549,0.5889655397030973,Clark County,2021m1,0,0,1,3846,70030000,4432000,0.4407563,0.615345,-0.3241373,0.6056359,0.1920947,52.9,21.3,53.3,50.9,33.1,26.0,10.1,14.0,6590,24.9,10.8,20.5,11.7,89.2,84.3,15.7,96.6,93.2,5.2,103728,129123,93.6,6,453200,96.1,653,1572,69.6,504091,99.2,504091,79.5,2,4.7,14.7,31.9,50.8
5307440,Riverside School District,WA,-0.2676207659388821,-0.3915194327510969,-0.1765220684168147,Pend Oreille County,2021m1,0,1,0,1537,23441000,2671000,0.4427912,-0.0642883,0.4740486,0.0755649,0.6847693,50.3,13.3,52.6,52.9,28.6,21.2,14.8,14.6,278,32.1,11.2,14.1,7.3,98.3,98.2,1.8,94.0,81.2,6.1,75593,93682,93.5,6.5,288200,71.8,448,793,51.4,13570,108.4,13570,86.4,0.2,0.7,27.4,39.1,37.4
5307470,Rochester School District,WA,0.3120321162565958,-0.7085368350211834,-0.4886770678738817,Grays Harbor County,2021m1,0,0,1,2091,34235000,4344000,-0.1574646,-0.9844556,0.3988914,-0.0290557,0.1771182,46.5,13.0,47.6,47.8,32.1,26.2,14.9,14.7,897,35.3,11.8,11.1,6.1,95.3,91.1,8.9,93.0,87.5,6.4,76153,93467,93,9.1,249900,81.6,538,943,55.1,75672,106.9,75672,82,1.4,1.2,24.8,34.2,41.3
5307620,Royal School District,WA,-1.37510209467415,-1.064962684480667,-1.096258063397785,Grant County,2021m1,0,1,0,1792,39402000,7549000,0.0694377,0.3418425,0.0782934,-0.0750531,-0.2422232,49.2,21.2,50.2,49.2,36.2,28.8,9.0,10.0,1522,28.5,10.1,12.9,4.8,83.5,64.5,35.5,93.3,88.4,5.4,75647,92937,87.7,10.9,244500,86.7,447,979,57.6,99145,104.1,99145,62.1,1,1,15,33,50.4
5307650,San Juan Island School District,WA,0.968479429665794,-0.2102054431952709,-0.1375522815767285,San Juan County,2021m1,0,0,1,769,14887000,1093000,1.22832,-0.6842654,2.598248,0.7220696,0.8897923,52.1,11.0,60.7,56.0,23.4,20.9,11.7,14.2,124,15.9,6.7,30.1,22.5,92.4,93.4,6.6,96.6,90.7,3.2,98569,149343,92.5,8.7,673700,62.5,770,1279,51.9,18001,96.7,18001,89.5,0.6,1.3,27.6,30.4,31.3
5307710,Seattle Public Schools,WA,1.463153669390884,0.9111086388174998,1.069504267109866,King County,2021m1,0,0,1,NA,NA,NA,0.5443936,0.7780373,0.09222,0.9889418,-0.4477627,46.9,20.3,50.2,48.7,39.3,32.6,7.8,11.4,25964,14.7,7.7,32.0,22.9,75.5,70.6,29.4,97.3,94.0,4.5,146231,195164,94.7,5.1,761500,94.2,1010,1950,70.6,2254371,103,2254371,58.8,6.5,19.4,10.2,29.9,58
5307740,Sedro-Woolley School District,WA,-0.2474106772904356,-0.7819461261239082,-0.8259102084134984,Skagit County,2021m1,0,0,1,4437,83187000,10646000,0.4555374,-0.0790518,0.2449514,0.8297538,0.2132683,52.9,17.5,55.3,52.7,30.3,22.8,10.5,14.5,1528,25.7,11.1,18.0,10.7,90.6,83.3,16.7,95.4,91.9,5.1,94291,117164,93.2,7.5,444300,91,681,1350,63.2,129480,99.6,129480,78.4,0.9,2.1,22,30,41.9
5307770,Selah School District,WA,-0.0708209776920752,-0.5280089867978379,-0.802049472809875,Kittitas County,2021m1,0,1,0,3748,74343000,8783000,0.4539767,0.1163503,0.5358548,-0.1290489,0.6697929,46.9,16.5,50.7,47.6,37.3,33.8,8.2,12.6,323,26.5,7.7,23.0,13.0,96.6,93.5,6.5,96.7,88.7,5.9,94018,114807,94.7,7.1,417600,80.5,609,1152,59.5,44424,101.6,44424,83.6,0.9,1.4,16.3,31.6,44.4
5307830,Sequim School District,WA,0.6462577789046984,-0.2389307293744807,-9.834725482838e-4,Clallam County,2021m1,0,0,1,2587,48242000,8906000,0.3817543,-0.3019626,0.428586,0.9960957,-0.0857449,48.3,11.2,52.4,51.4,28.4,21.4,13.5,16.2,554,24.2,11.6,18.2,12.6,95.0,94.3,5.7,93.9,90.4,5.4,82053,100293,92.5,6.6,353600,89.8,573,1093,50.9,77333,98.7,77333,83.7,0.9,1.7,30.6,31.3,32.1
5307900,Shelton School District,WA,-1.700685923740888,-2.174694103070958,-2.209760912026931,Mason County,2021m1,0,0,1,4408,80728000,10295000,-0.2191945,-0.8547096,-0.0047478,0.1449144,0.0758979,51.1,14.5,49.5,51.6,33.7,20.9,12.8,15.2,734,30.2,12.5,13.4,8.0,93.6,91.3,8.7,94.3,90.2,6.2,90434,105762,93.5,8.2,340300,76.2,526,1137,65,66053,109.1,66053,79.7,1,1.1,25,30.9,37.6
5307920,Shoreline School District,WA,1.686462446739864,1.084646023607148,1.29786102261528,King County,2021m1,0,0,1,9487,199295000,17064000,0.5443936,0.7780373,0.09222,0.9889418,-0.4477627,46.9,20.3,50.2,48.7,39.3,32.6,7.8,11.4,25964,14.7,7.7,32.0,22.9,75.5,70.6,29.4,97.3,94.0,4.5,146231,195164,94.7,5.1,761500,94.2,1010,1950,70.6,2254371,103,2254371,58.8,6.5,19.4,10.2,29.9,58
5308020,Snohomish School District,WA,0.6251084693091737,0.4115614861902488,0.5586990546653885,Snohomish County,2021m1,0,0,1,9332,188769000,13738000,0.5401419,0.7048055,-0.3047437,0.679746,0.2798879,54.3,23.6,54.1,52.1,32.8,26.4,10.1,12.9,11062,22.9,10.7,23.4,12.0,82.3,77.2,22.8,97.0,93.4,4.4,121379,148392,93.8,5,592800,95.1,805,1794,73,828337,102,828337,68.9,3.5,12.3,11.3,29.7,57.5
5308040,Snoqualmie Valley School District,WA,1.996820051976828,1.768773283950526,1.746627265578955,King County,2021m1,0,0,1,7181,139340000,6668000,0.5443936,0.7780373,0.09222,0.9889418,-0.4477627,46.9,20.3,50.2,48.7,39.3,32.6,7.8,11.4,25964,14.7,7.7,32.0,22.9,75.5,70.6,29.4,97.3,94.0,4.5,146231,195164,94.7,5.1,761500,94.2,1010,1950,70.6,2254371,103,2254371,58.8,6.5,19.4,10.2,29.9,58
5308100,South Bend School District,WA,-0.979929767461833,-0.993057459309524,-0.8409755618113302,Pacific County,2021m1,0,1,0,565,14361000,2092000,0.4159855,-0.5111561,1.112828,0.0450567,0.5195116,46.7,10.7,53.4,51.1,25.5,16.8,14.7,17.5,213,29.5,9.5,16.9,6.8,92.8,90.1,9.9,92.0,88.5,4.3,77574,90954,94.7,9.3,252100,66.5,462,955,50.1,23396,100.3,23396,82.2,0.5,1.7,31.4,28.8,33.9
5308130,Tukwila School District,WA,-1.510939311686287,-2.381720544280507,-2.335744972746319,King County,2021m1,0,0,1,2523,65934000,11868000,0.5443936,0.7780373,0.09222,0.9889418,-0.4477627,46.9,20.3,50.2,48.7,39.3,32.6,7.8,11.4,25964,14.7,7.7,32.0,22.9,75.5,70.6,29.4,97.3,94.0,4.5,146231,195164,94.7,5.1,761500,94.2,1010,1950,70.6,2254371,103,2254371,58.8,6.5,19.4,10.2,29.9,58
5308160,South Kitsap School District,WA,0.3532611655672655,-0.0597633170490157,-0.0514208626044832,Kitsap County,2021m1,0,0,1,9775,180046000,24839000,0.427229,0.6600471,-0.0241414,0.5545757,-0.1162142,53.9,19.0,53.1,53.4,33.6,23.4,9.8,14.0,3396,21.4,11.8,23.1,12.2,93.2,91.6,8.4,97.3,94.3,4.7,109621,135922,94.9,5.4,463000,93.1,688,1635,68.8,275411,105.9,275411,77.5,2.7,4.8,17.8,32.9,46.8
5308190,South Whidbey School District,WA,-0.4657259712671546,-0.2357394713758163,-0.1654114066242194,Island County,2021m1,0,0,1,1203,24883000,3502000,1.03615,0.9670947,0.2370674,0.8540183,0.6909665,56.9,17.0,58.2,58.6,28.4,18.5,9.1,12.4,1024,21.6,11.7,20.9,14.4,92.5,90.7,9.3,96.8,93.5,5.5,98023,120798,95.5,3.9,480800,84.3,706,1517,62.8,86510,100.7,86510,80.9,2.6,4.7,24.1,31.1,42.8
5308340,Stanwood-Camano School District,WA,0.6946694458909262,-0.3204259053325691,-0.3306672848019776,Island County,2021m1,0,0,1,4642,94208000,7758000,1.03615,0.9670947,0.2370674,0.8540183,0.6909665,56.9,17.0,58.2,58.6,28.4,18.5,9.1,12.4,1024,21.6,11.7,20.9,14.4,92.5,90.7,9.3,96.8,93.5,5.5,98023,120798,95.5,3.9,480800,84.3,706,1517,62.8,86510,100.7,86510,80.9,2.6,4.7,24.1,31.1,42.8
5308550,Sultan School District,WA,-0.6161884220332325,-1.120731121460498,-0.977961115144078,Snohomish County,2021m1,0,0,1,1927,36313000,3827000,0.5401419,0.7048055,-0.3047437,0.679746,0.2798879,54.3,23.6,54.1,52.1,32.8,26.4,10.1,12.9,11062,22.9,10.7,23.4,12.0,82.3,77.2,22.8,97.0,93.4,4.4,121379,148392,93.8,5,592800,95.1,805,1794,73,828337,102,828337,68.9,3.5,12.3,11.3,29.7,57.5
5308610,Sumner School District,WA,1.255710618633882,0.5883938519471279,0.9119752263883748,Pierce County,2021m1,0,0,1,10217,191145000,11439000,-0.232004,0.2368591,-0.1986834,0.2181457,-0.9833009,50.8,20.9,51.2,49.8,35.7,27.6,10.0,14.0,13337,26.4,11.6,18.8,10.5,89.5,84.3,15.7,96.4,92.7,5,104927,128874,94,5.6,444600,94.7,765,1604,72.1,918993,101.3,918993,68,7.1,6.6,12.8,32.2,53.6
5308670,Sunnyside School District,WA,-0.7440066212717253,-1.967414376667783,-1.788911142335655,Yakima County,2021m1,0,1,0,6500,114568000,23686000,-0.3019041,-0.5918568,-0.1326187,0.1087694,-0.2690777,49.5,20.8,49.2,46.5,38.4,31.6,8.0,11.7,3979,28.4,8.7,11.7,6.5,81.3,57.4,42.6,92.6,87.2,7.2,73344,89266,86.7,11.7,254700,94.4,517,1010,59,256143,100.9,256143,59.1,0.9,1.1,13.2,33.1,49.8
5308700,Tacoma School District,WA,-0.8673771676889315,-1.422475607080383,-1.294152083498695,King County,2021m1,0,0,1,28676,596663000,76392000,0.5443936,0.7780373,0.09222,0.9889418,-0.4477627,46.9,20.3,50.2,48.7,39.3,32.6,7.8,11.4,25964,14.7,7.7,32.0,22.9,75.5,70.6,29.4,97.3,94.0,4.5,146231,195164,94.7,5.1,761500,94.2,1010,1950,70.6,2254371,103,2254371,58.8,6.5,19.4,10.2,29.9,58
5308760,Tahoma School District,WA,1.486950931700226,1.273110264401785,1.241363729239761,King County,2021m1,0,0,1,8887,159518000,7393000,0.5443936,0.7780373,0.09222,0.9889418,-0.4477627,46.9,20.3,50.2,48.7,39.3,32.6,7.8,11.4,25964,14.7,7.7,32.0,22.9,75.5,70.6,29.4,97.3,94.0,4.5,146231,195164,94.7,5.1,761500,94.2,1010,1950,70.6,2254371,103,2254371,58.8,6.5,19.4,10.2,29.9,58
5308820,Tenino School District,WA,-0.4732587688987513,-0.9853920059737078,-0.897139013551965,Thurston County,2021m1,0,0,1,1255,21816000,2640000,0.4570844,0.3143406,0.0146458,0.6839643,0.1621417,51.1,19.1,54.2,50.6,33.1,25.7,9.3,14.3,3056,22.0,11.2,22.6,13.8,91.6,88.0,12.0,96.2,92.4,5.5,106190,122117,95,6,411700,95.1,694,1499,68.1,294272,97.3,294272,76,3.1,5.7,16.9,33.3,49.3
5308910,Toledo School District,WA,0.1904864707341947,-0.8106411450172031,-0.4975213512615815,Lewis County,2021m1,0,1,0,814,21306000,1823000,0.347578,-0.0691716,0.3304096,0.4028468,0.2452871,49.4,16.2,49.0,50.9,30.7,21.3,15.4,16.3,1265,30.4,12.2,12.8,7.0,95.0,91.8,8.2,93.3,85.9,6.3,83359,97900,93.6,7.9,306600,88.5,533,1016,59.9,82663,102.8,82663,84.9,0.6,1.1,19.8,35.5,41.3
5308940,Tonasket School District,WA,-0.907630395299404,-1.857256502720937,-1.738601996576292,Okanogan County,2021m1,0,1,0,1173,20561000,4135000,0.2430459,-0.0631086,0.811623,-0.3964295,0.2891836,50.2,16.7,54.4,53.4,28.9,23.5,10.9,11.8,652,29.6,10.8,13.9,8.8,87.8,81.0,19.0,91.4,84.3,5.8,68585,84355,87.2,13.4,251100,77.6,469,862,45.8,42336,104.5,42336,67.7,1.3,0.6,22.9,35.4,39.1
5308970,Toppenish School District,WA,-1.955296470338697,-2.348937146952748,-2.476694121356461,Yakima County,2021m1,0,0,1,4276,81408000,15635000,-0.3019041,-0.5918568,-0.1326187,0.1087694,-0.2690777,49.5,20.8,49.2,46.5,38.4,31.6,8.0,11.7,3979,28.4,8.7,11.7,6.5,81.3,57.4,42.6,92.6,87.2,7.2,73344,89266,86.7,11.7,254700,94.4,517,1010,59,256143,100.9,256143,59.1,0.9,1.1,13.2,33.1,49.8
